tag,mode,frame,det_ms,nav_ms,total_ms,fps,objects
yolo11tiny_1.3.1,stress,1453,0.03,0.03,0.06,17278.62,0
yolo11tiny_1.3.1,stress,1454,0.02,0.03,0.05,20671.83,0
yolo11tiny_1.3.1,stress,1455,0.02,0.02,0.04,27907.24,0
yolo11tiny_1.3.1,stress,1456,0.05,0.03,0.08,12060.25,0
yolo11tiny_1.3.1,stress,1457,0.02,0.04,0.06,15424.01,0
yolo11tiny_1.3.1,stress,1458,0.03,0.03,0.06,17167.38,0
yolo11tiny_1.3.1,stress,1459,0.02,0.03,0.05,20067.02,0
yolo11tiny_1.3.1,stress,1460,0.02,0.02,0.04,22748.99,0
yolo11tiny_1.3.1,stress,1461,0.02,0.02,0.04,24340.38,0
yolo11tiny_1.3.1,stress,1462,0.02,0.03,0.05,19002.38,0
yolo11tiny_1.3.1,stress,1463,0.04,0.06,0.11,9149.8,0
yolo11tiny_1.3.1,stress,1464,0.02,0.02,0.04,22857.14,0
yolo11tiny_1.3.1,stress,1465,0.04,0.03,0.06,15873.02,0
yolo11tiny_1.3.1,stress,1466,0.02,0.04,0.06,16713.19,0
yolo11tiny_1.3.1,stress,1467,0.02,0.04,0.06,16172.33,0
yolo11tiny_1.3.1,stress,1468,0.02,0.03,0.05,21897.65,0
yolo11tiny_1.3.1,stress,1469,0.02,0.02,0.04,22366.86,0
yolo11tiny_1.3.1,stress,1470,0.02,0.02,0.04,23323.62,0
yolo11tiny_1.3.1,stress,1471,0.02,0.02,0.05,22078.95,0
yolo11tiny_1.3.1,stress,1472,0.02,0.02,0.04,22304.5,0
yolo11tiny_1.3.1,stress,1473,0.02,0.02,0.05,21680.22,0
yolo11tiny_1.3.1,stress,1474,0.02,0.03,0.05,19093.08,0
yolo11tiny_1.3.1,stress,1475,0.02,0.02,0.04,22922.64,0
yolo11tiny_1.3.1,stress,1476,0.02,0.02,0.04,23762.56,0
yolo11tiny_1.3.1,stress,1477,0.02,0.02,0.05,21857.92,0
yolo11tiny_1.3.1,stress,1478,0.02,0.02,0.04,23833.36,0
yolo11tiny_1.3.1,stress,1479,0.04,0.02,0.06,15737.62,0
yolo11tiny_1.3.1,stress,1480,0.02,0.02,0.04,23300.79,0
yolo11tiny_1.3.1,stress,1481,0.02,0.02,0.04,26402.64,0
yolo11tiny_1.3.1,stress,1482,0.02,0.03,0.05,20689.8,0
yolo11tiny_1.3.1,stress,1483,0.02,0.04,0.06,15915.2,0
yolo11tiny_1.3.1,stress,1484,0.02,0.03,0.05,21295.63,0
yolo11tiny_1.3.1,stress,1485,0.02,0.03,0.05,21467.06,0
yolo11tiny_1.3.1,stress,1486,0.02,0.02,0.04,22513.9,0
yolo11tiny_1.3.1,stress,1487,0.03,0.03,0.06,15799.79,0
yolo11tiny_1.3.1,stress,1488,0.02,0.02,0.04,23809.52,0
yolo11tiny_1.3.1,stress,1489,0.02,0.84,0.86,1158.13,0
yolo11tiny_1.3.1,stress,1490,0.02,0.03,0.05,21837.88,0
yolo11tiny_1.3.1,stress,1491,0.02,0.02,0.04,24242.42,0
yolo11tiny_1.3.1,stress,1492,0.02,0.03,0.05,22038.57,0
yolo11tiny_1.3.1,stress,1493,0.02,0.03,0.05,21759.0,0
yolo11tiny_1.3.1,stress,1494,0.02,0.02,0.04,23010.19,0
yolo11tiny_1.3.1,stress,1495,0.02,0.02,0.04,22346.37,0
yolo11tiny_1.3.1,stress,1496,0.02,0.03,0.05,21485.97,0
yolo11tiny_1.3.1,stress,1497,0.02,0.02,0.05,21798.37,0
yolo11tiny_1.3.1,stress,1498,0.02,0.02,0.04,22988.51,0
yolo11tiny_1.3.1,stress,1499,0.28,0.65,0.93,1079.43,0
yolo11tiny_1.3.1,stress,1500,0.02,0.03,0.05,20339.26,0
yolo11tiny_1.3.1,stress,1501,0.02,0.02,0.04,24716.38,0
yolo11tiny_1.3.1,stress,1502,0.02,0.03,0.05,20167.8,0
yolo11tiny_1.3.1,stress,1503,0.02,0.02,0.04,24390.24,0
yolo11tiny_1.3.1,stress,1504,0.02,0.03,0.05,21314.24,0
yolo11tiny_1.3.1,stress,1505,0.02,0.03,0.05,21838.35,0
yolo11tiny_1.3.1,stress,1506,0.02,0.02,0.04,22242.98,0
yolo11tiny_1.3.1,stress,1507,0.02,0.03,0.05,20978.87,0
yolo11tiny_1.3.1,stress,1508,0.02,0.02,0.05,21778.43,0
yolo11tiny_1.3.1,stress,1509,0.02,0.02,0.05,22201.99,0
yolo11tiny_1.3.1,stress,1510,0.02,0.02,0.05,21544.3,0
yolo11tiny_1.3.1,stress,1511,0.02,0.02,0.04,24565.2,0
yolo11tiny_1.3.1,stress,1512,0.02,0.03,0.05,20408.16,0
yolo11tiny_1.3.1,stress,1513,0.02,0.02,0.05,21602.0,0
yolo11tiny_1.3.1,stress,1514,0.02,0.02,0.04,23211.01,0
yolo11tiny_1.3.1,stress,1515,0.02,0.03,0.05,21239.09,0
yolo11tiny_1.3.1,stress,1516,0.02,0.02,0.04,22944.73,0
yolo11tiny_1.3.1,stress,1517,0.02,0.02,0.05,21957.75,0
yolo11tiny_1.3.1,stress,1518,0.02,0.04,0.06,17595.41,0
yolo11tiny_1.3.1,stress,1519,0.02,0.02,0.04,24640.25,0
yolo11tiny_1.3.1,stress,1520,0.02,0.02,0.05,21201.71,0
yolo11tiny_1.3.1,stress,1521,0.02,0.02,0.04,25157.23,0
yolo11tiny_1.3.1,stress,1522,0.02,0.03,0.05,21938.0,0
yolo11tiny_1.3.1,stress,1523,0.04,0.03,0.07,13675.21,0
yolo11tiny_1.3.1,stress,1524,0.02,0.03,0.05,21201.26,0
yolo11tiny_1.3.1,stress,1525,0.02,0.02,0.04,25078.37,0
yolo11tiny_1.3.1,stress,1526,0.02,0.02,0.04,22577.44,0
yolo11tiny_1.3.1,stress,1527,0.02,0.02,0.04,25504.35,0
yolo11tiny_1.3.1,stress,1528,0.02,0.02,0.04,22556.56,0
yolo11tiny_1.3.1,stress,1529,0.02,0.02,0.05,21602.47,0
yolo11tiny_1.3.1,stress,1530,0.08,0.27,0.35,2886.0,0
yolo11tiny_1.3.1,stress,1531,0.02,0.04,0.06,17106.01,0
yolo11tiny_1.3.1,stress,1532,0.02,0.02,0.04,23738.87,0
yolo11tiny_1.3.1,stress,1533,0.02,0.06,0.08,12042.1,0
yolo11tiny_1.3.1,stress,1534,0.02,0.03,0.05,19370.46,0
yolo11tiny_1.3.1,stress,1535,0.02,0.02,0.04,24896.06,0
yolo11tiny_1.3.1,stress,1536,0.02,0.02,0.04,22684.48,0
yolo11tiny_1.3.1,stress,1537,0.02,0.02,0.04,24024.02,0
yolo11tiny_1.3.1,stress,1538,0.02,0.02,0.04,27180.56,0
yolo11tiny_1.3.1,stress,1539,0.02,0.03,0.05,21145.23,0
yolo11tiny_1.3.1,stress,1540,0.02,0.03,0.05,21428.42,0
yolo11tiny_1.3.1,stress,1541,0.02,0.02,0.04,27397.26,0
yolo11tiny_1.3.1,stress,1542,0.02,0.02,0.05,21917.81,0
yolo11tiny_1.3.1,stress,1543,0.02,0.02,0.04,22387.89,0
yolo11tiny_1.3.1,stress,1544,0.02,0.03,0.05,21314.24,0
yolo11tiny_1.3.1,stress,1545,0.02,0.02,0.04,22471.91,0
yolo11tiny_1.3.1,stress,1546,0.02,0.02,0.04,22857.14,0
yolo11tiny_1.3.1,stress,1547,0.02,0.02,0.04,22922.64,0
yolo11tiny_1.3.1,stress,1548,0.02,0.02,0.05,21641.27,0
yolo11tiny_1.3.1,stress,1549,0.02,0.02,0.04,23904.0,0
yolo11tiny_1.3.1,stress,1550,0.02,0.02,0.04,23483.55,0
yolo11tiny_1.3.1,stress,1551,0.02,0.02,0.04,26229.51,0
yolo11tiny_1.3.1,stress,1552,0.02,0.03,0.05,21582.89,0
yolo11tiny_1.3.1,stress,1553,0.02,0.02,0.04,23880.6,0
yolo11tiny_1.3.1,stress,1554,0.02,0.02,0.04,24096.39,0
yolo11tiny_1.3.1,stress,1555,0.02,0.03,0.05,20253.16,0
yolo11tiny_1.3.1,stress,1556,0.02,0.03,0.05,22201.99,0
yolo11tiny_1.3.1,stress,1557,0.02,0.03,0.05,20168.2,0
yolo11tiny_1.3.1,stress,1558,0.05,0.02,0.07,13559.32,0
yolo11tiny_1.3.1,stress,1559,0.02,0.02,0.05,21447.72,0
yolo11tiny_1.3.1,stress,1560,0.02,0.03,0.05,21680.22,0
yolo11tiny_1.3.1,stress,1561,0.02,0.02,0.04,23032.45,0
yolo11tiny_1.3.1,stress,1562,0.02,0.03,0.05,21505.38,0
yolo11tiny_1.3.1,stress,1563,0.02,0.03,0.05,20117.49,0
yolo11tiny_1.3.1,stress,1564,0.02,0.03,0.05,21837.88,0
yolo11tiny_1.3.1,stress,1565,0.02,0.02,0.05,21838.35,0
yolo11tiny_1.3.1,stress,1566,0.02,0.02,0.04,26229.51,0
yolo11tiny_1.3.1,stress,1567,0.39,0.03,0.42,2374.12,0
yolo11tiny_1.3.1,stress,1568,0.02,0.02,0.05,22222.22,0
yolo11tiny_1.3.1,stress,1569,0.02,0.02,0.04,24242.42,0
yolo11tiny_1.3.1,stress,1570,0.02,0.02,0.05,21878.01,0
yolo11tiny_1.3.1,stress,1571,0.02,0.03,0.05,21719.3,0
yolo11tiny_1.3.1,stress,1572,0.02,0.07,0.09,11095.7,0
yolo11tiny_1.3.1,stress,1573,0.02,0.03,0.05,21164.02,0
yolo11tiny_1.3.1,stress,1574,0.03,0.02,0.05,20942.41,0
yolo11tiny_1.3.1,stress,1575,0.02,0.02,0.04,28402.64,0
yolo11tiny_1.3.1,stress,1576,0.02,0.02,0.04,25945.72,0
yolo11tiny_1.3.1,stress,1577,0.02,0.02,0.04,24415.25,0
yolo11tiny_1.3.1,stress,1578,0.02,0.02,0.04,22662.89,0
yolo11tiny_1.3.1,stress,1579,0.02,0.03,0.05,21739.13,0
yolo11tiny_1.3.1,stress,1580,0.02,0.03,0.05,21798.37,0
yolo11tiny_1.3.1,stress,1581,0.02,0.02,0.05,21582.42,0
yolo11tiny_1.3.1,stress,1582,0.02,0.03,0.05,19801.98,0
yolo11tiny_1.3.1,stress,1583,0.02,0.03,0.05,19916.75,0
yolo11tiny_1.3.1,stress,1584,0.02,0.02,0.05,21958.24,0
yolo11tiny_1.3.1,stress,1585,0.02,0.02,0.04,22450.72,0
yolo11tiny_1.3.1,stress,1586,0.02,0.02,0.05,22038.57,0
yolo11tiny_1.3.1,stress,1587,0.02,0.02,0.04,26315.79,0
yolo11tiny_1.3.1,stress,1588,0.03,0.03,0.06,16713.19,0
yolo11tiny_1.3.1,stress,1589,0.02,0.03,0.04,22346.37,0
yolo11tiny_1.3.1,stress,1590,0.02,0.03,0.05,21485.97,0
yolo11tiny_1.3.1,stress,1591,0.02,0.02,0.04,22408.96,0
yolo11tiny_1.3.1,stress,1592,0.02,0.02,0.04,25641.03,0
yolo11tiny_1.3.1,stress,1593,0.02,0.02,0.04,27397.26,0
yolo11tiny_1.3.1,stress,1594,0.02,0.02,0.04,27522.43,0
yolo11tiny_1.3.1,stress,1595,0.02,0.02,0.05,21680.22,0
yolo11tiny_1.3.1,stress,1596,0.02,0.02,0.04,25396.83,0
yolo11tiny_1.3.1,stress,1597,0.02,0.02,0.04,25262.73,0
yolo11tiny_1.3.1,stress,1598,0.02,0.02,0.04,24340.38,0
yolo11tiny_1.3.1,stress,1599,0.02,0.02,0.04,22408.96,0
yolo11tiny_1.3.1,stress,1600,0.02,0.02,0.04,22705.6,0
yolo11tiny_1.3.1,stress,1601,0.02,0.02,0.04,25668.01,0
yolo11tiny_1.3.1,stress,1602,0.02,0.02,0.04,24896.68,0
yolo11tiny_1.3.1,stress,1603,0.02,0.02,0.04,23809.52,0
yolo11tiny_1.3.1,stress,1604,0.02,0.03,0.05,22078.95,0
yolo11tiny_1.3.1,stress,1605,0.02,0.03,0.04,23054.76,0
yolo11tiny_1.3.1,stress,1606,0.02,0.03,0.05,21238.64,0
yolo11tiny_1.3.1,stress,1607,0.02,0.04,0.06,17492.61,0
yolo11tiny_1.3.1,stress,1608,0.02,0.02,0.04,25316.46,0
yolo11tiny_1.3.1,stress,1609,0.02,0.02,0.04,24072.6,0
yolo11tiny_1.3.1,stress,1610,0.02,0.03,0.05,19818.46,0
yolo11tiny_1.3.1,stress,1611,0.02,0.02,0.04,24565.2,0
yolo11tiny_1.3.1,stress,1612,0.02,0.02,0.04,24615.38,0
yolo11tiny_1.3.1,stress,1613,0.02,0.02,0.04,27554.28,0
yolo11tiny_1.3.1,stress,1614,0.02,0.02,0.04,24414.66,0
yolo11tiny_1.3.1,stress,1615,0.02,0.02,0.04,22641.34,0
yolo11tiny_1.3.1,stress,1616,0.02,0.02,0.04,25945.72,0
yolo11tiny_1.3.1,stress,1617,0.02,0.02,0.04,23692.19,0
yolo11tiny_1.3.1,stress,1618,0.02,0.02,0.04,23598.82,0
yolo11tiny_1.3.1,stress,1619,0.02,0.02,0.04,24490.0,0
yolo11tiny_1.3.1,stress,1620,0.02,0.03,0.05,21390.37,0
yolo11tiny_1.3.1,stress,1621,0.02,0.02,0.04,26755.85,0
yolo11tiny_1.3.1,stress,1622,0.02,0.02,0.04,23880.6,0
yolo11tiny_1.3.1,stress,1623,0.02,0.03,0.05,20270.0,0
yolo11tiny_1.3.1,stress,1624,0.02,0.02,0.04,22242.98,0
yolo11tiny_1.3.1,stress,1625,0.02,0.02,0.04,23437.32,0
yolo11tiny_1.3.1,stress,1626,0.02,0.02,0.04,22988.51,0
yolo11tiny_1.3.1,stress,1627,0.02,0.03,0.05,20219.18,0
yolo11tiny_1.3.1,stress,1628,0.07,0.03,0.09,10772.03,0
yolo11tiny_1.3.1,stress,1629,0.02,0.02,0.04,22263.78,0
yolo11tiny_1.3.1,stress,1630,0.02,0.02,0.04,24316.11,0
yolo11tiny_1.3.1,stress,1631,0.02,0.03,0.05,20016.41,0
yolo11tiny_1.3.1,stress,1632,0.02,0.03,0.05,22140.55,0
yolo11tiny_1.3.1,stress,1633,0.02,0.02,0.04,24440.32,0
yolo11tiny_1.3.1,stress,1634,0.02,0.02,0.04,22471.91,0
yolo11tiny_1.3.1,stress,1635,0.02,0.02,0.04,22242.98,0
yolo11tiny_1.3.1,stress,1636,0.02,0.03,0.05,20583.33,0
yolo11tiny_1.3.1,stress,1637,0.02,0.02,0.04,23032.98,0
yolo11tiny_1.3.1,stress,1638,0.02,0.02,0.04,28235.03,0
yolo11tiny_1.3.1,stress,1639,0.03,0.02,0.06,17595.1,0
yolo11tiny_1.3.1,stress,1640,0.02,0.02,0.04,22284.12,0
yolo11tiny_1.3.1,stress,1641,0.02,0.03,0.05,20530.09,0
yolo11tiny_1.3.1,stress,1642,0.02,0.02,0.05,21390.37,0
yolo11tiny_1.3.1,stress,1643,0.02,0.02,0.05,21897.65,0
yolo11tiny_1.3.1,stress,1644,0.02,0.02,0.05,22018.67,0
yolo11tiny_1.3.1,stress,1645,0.02,0.03,0.05,21333.33,0
yolo11tiny_1.3.1,stress,1646,0.02,0.03,0.05,20851.58,0
yolo11tiny_1.3.1,stress,1647,0.02,0.02,0.04,26518.87,0
yolo11tiny_1.3.1,stress,1648,0.02,0.02,0.04,26201.33,0
yolo11tiny_1.3.1,stress,1649,0.01,0.02,0.03,36089.36,0
yolo11tiny_1.3.1,stress,1650,0.02,0.02,0.04,22857.14,0
yolo11tiny_1.3.1,stress,1651,0.02,0.02,0.04,24665.78,0
yolo11tiny_1.3.1,stress,1652,0.02,0.02,0.04,22835.22,0
yolo11tiny_1.3.1,stress,1653,0.02,0.02,0.04,25668.67,0
yolo11tiny_1.3.1,stress,1654,0.02,0.02,0.04,23054.76,0
yolo11tiny_1.3.1,stress,1655,0.02,0.03,0.05,21563.34,0
yolo11tiny_1.3.1,stress,1656,0.02,0.03,0.05,21877.53,0
yolo11tiny_1.3.1,stress,1657,0.02,0.03,0.05,21505.38,0
yolo11tiny_1.3.1,stress,1658,0.02,0.03,0.05,21467.06,0
yolo11tiny_1.3.1,stress,1659,0.02,0.03,0.05,21201.26,0
yolo11tiny_1.3.1,stress,1660,0.02,0.03,0.05,21998.33,0
yolo11tiny_1.3.1,stress,1661,0.02,0.06,0.08,12519.56,0
yolo11tiny_1.3.1,stress,1662,0.02,0.02,0.04,22944.2,0
yolo11tiny_1.3.1,stress,1663,0.02,0.02,0.04,22471.91,0
yolo11tiny_1.3.1,stress,1664,0.02,0.03,0.05,21998.33,0
yolo11tiny_1.3.1,stress,1665,0.02,0.02,0.03,29197.08,0
yolo11tiny_1.3.1,stress,1666,0.02,0.02,0.05,21758.52,0
yolo11tiny_1.3.1,stress,1667,0.02,0.03,0.05,20442.79,0
yolo11tiny_1.3.1,stress,1668,0.02,0.03,0.05,21641.27,0
yolo11tiny_1.3.1,stress,1669,0.02,0.03,0.05,21276.6,0
yolo11tiny_1.3.1,stress,1670,0.02,0.02,0.05,22119.98,0
yolo11tiny_1.3.1,stress,1671,0.02,0.03,0.05,20906.07,0
yolo11tiny_1.3.1,stress,1672,0.02,0.03,0.05,21544.3,0
yolo11tiny_1.3.1,stress,1673,0.02,0.03,0.04,22387.89,0
yolo11tiny_1.3.1,stress,1674,0.02,0.02,0.04,22792.02,0
yolo11tiny_1.3.1,stress,1675,0.02,0.03,0.05,21428.88,0
yolo11tiny_1.3.1,stress,1676,0.02,0.02,0.05,21505.38,0
yolo11tiny_1.3.1,stress,1677,0.02,0.02,0.04,22813.86,0
yolo11tiny_1.3.1,stress,1678,0.02,0.02,0.05,21680.22,0
yolo11tiny_1.3.1,stress,1679,0.02,0.02,0.05,21543.83,0
yolo11tiny_1.3.1,stress,1680,0.02,0.02,0.04,25834.45,0
yolo11tiny_1.3.1,stress,1681,0.02,0.02,0.04,24792.98,0
yolo11tiny_1.3.1,stress,1682,0.02,0.02,0.04,24169.18,0
yolo11tiny_1.3.1,stress,1683,0.02,0.03,0.05,19983.21,0
yolo11tiny_1.3.1,stress,1684,0.02,0.02,0.05,21917.81,0
yolo11tiny_1.3.1,stress,1685,0.02,0.02,0.04,22901.11,0
yolo11tiny_1.3.1,stress,1686,0.03,0.02,0.05,18808.66,0
yolo11tiny_1.3.1,stress,1687,0.02,0.02,0.04,24120.8,0
yolo11tiny_1.3.1,stress,1688,0.02,0.03,0.05,20618.56,0
yolo11tiny_1.3.1,stress,1689,0.02,0.02,0.04,23529.41,0
yolo11tiny_1.3.1,stress,1690,0.02,0.02,0.05,21371.17,0
yolo11tiny_1.3.1,stress,1691,0.02,0.03,0.05,21371.17,0
yolo11tiny_1.3.1,stress,1692,0.02,0.02,0.04,22325.91,0
yolo11tiny_1.3.1,stress,1693,0.02,0.02,0.04,22835.74,0
yolo11tiny_1.3.1,stress,1694,0.02,0.03,0.05,21182.85,0
yolo11tiny_1.3.1,stress,1695,0.02,0.02,0.04,24440.32,0
yolo11tiny_1.3.1,stress,1696,0.02,0.04,0.06,17241.38,0
yolo11tiny_1.3.1,stress,1697,0.02,0.03,0.05,20815.12,0
yolo11tiny_1.3.1,stress,1698,0.02,0.03,0.05,21409.61,0
yolo11tiny_1.3.1,stress,1699,0.02,0.02,0.04,23952.1,0
yolo11tiny_1.3.1,stress,1700,0.02,0.03,0.05,21524.82,0
yolo11tiny_1.3.1,stress,1701,0.02,0.03,0.05,21957.75,0
yolo11tiny_1.3.1,stress,1702,0.02,0.02,0.05,22038.57,0
yolo11tiny_1.3.1,stress,1703,0.02,0.03,0.05,21582.42,0
yolo11tiny_1.3.1,stress,1704,0.02,0.02,0.05,21998.33,0
yolo11tiny_1.3.1,stress,1705,0.02,0.02,0.05,22058.99,0
yolo11tiny_1.3.1,stress,1706,0.02,0.02,0.04,26815.4,0
yolo11tiny_1.3.1,stress,1707,0.02,0.02,0.05,22018.19,0
yolo11tiny_1.3.1,stress,1708,0.02,0.02,0.04,22988.51,0
yolo11tiny_1.3.1,stress,1709,0.02,0.04,0.06,17712.28,0
yolo11tiny_1.3.1,stress,1710,0.02,0.02,0.04,22857.14,0
yolo11tiny_1.3.1,stress,1711,0.02,0.04,0.06,16748.17,0
yolo11tiny_1.3.1,stress,1712,0.02,0.02,0.04,22430.07,0
yolo11tiny_1.3.1,stress,1713,0.02,0.02,0.05,20942.41,0
yolo11tiny_1.3.1,stress,1714,0.02,0.02,0.03,28605.76,0
yolo11tiny_1.3.1,stress,1715,0.02,0.02,0.04,23856.67,0
yolo11tiny_1.3.1,stress,1716,0.02,0.02,0.04,22619.83,0
yolo11tiny_1.3.1,stress,1717,0.02,0.03,0.05,21563.34,0
yolo11tiny_1.3.1,stress,1718,0.02,0.05,0.08,13259.61,0
yolo11tiny_1.3.1,stress,1719,0.02,0.02,0.05,21778.9,0
yolo11tiny_1.3.1,stress,1720,0.02,0.02,0.04,24193.74,0
yolo11tiny_1.3.1,stress,1721,0.02,0.03,0.05,20442.79,0
yolo11tiny_1.3.1,stress,1722,0.02,0.03,0.05,21220.16,0
yolo11tiny_1.3.1,stress,1723,0.02,0.03,0.05,21486.43,0
yolo11tiny_1.3.1,stress,1724,0.04,0.04,0.08,12591.76,0
yolo11tiny_1.3.1,stress,1725,0.02,0.02,0.04,23529.41,0
yolo11tiny_1.3.1,stress,1726,0.02,0.02,0.04,24072.02,0
yolo11tiny_1.3.1,stress,1727,0.02,0.02,0.04,23391.81,0
yolo11tiny_1.3.1,stress,1728,0.02,0.02,0.04,24340.97,0
yolo11tiny_1.3.1,stress,1729,0.02,0.02,0.04,22556.56,0
yolo11tiny_1.3.1,stress,1730,0.02,0.02,0.04,22683.97,0
yolo11tiny_1.3.1,stress,1731,0.02,0.02,0.05,21660.49,0
yolo11tiny_1.3.1,stress,1732,0.02,0.02,0.04,24515.21,0
yolo11tiny_1.3.1,stress,1733,0.02,0.02,0.04,23952.1,0
yolo11tiny_1.3.1,stress,1734,0.02,0.02,0.04,22835.22,0
yolo11tiny_1.3.1,stress,1735,0.02,0.03,0.05,22222.22,0
yolo11tiny_1.3.1,stress,1736,0.02,0.03,0.05,20184.89,0
yolo11tiny_1.3.1,stress,1737,0.02,0.03,0.05,19575.98,0
yolo11tiny_1.3.1,stress,1738,0.02,0.03,0.05,21409.15,0
yolo11tiny_1.3.1,stress,1739,0.02,0.03,0.05,21582.42,0
yolo11tiny_1.3.1,stress,1740,0.02,0.03,0.05,21937.52,0
yolo11tiny_1.3.1,stress,1741,0.02,0.02,0.05,20618.56,0
yolo11tiny_1.3.1,stress,1742,0.02,0.02,0.05,22160.66,0
yolo11tiny_1.3.1,stress,1743,0.02,0.03,0.05,21220.16,0
yolo11tiny_1.3.1,stress,1744,0.02,0.02,0.04,22770.23,0
yolo11tiny_1.3.1,stress,1745,0.03,0.03,0.05,18735.36,0
yolo11tiny_1.3.1,stress,1746,0.02,0.03,0.05,21957.75,0
yolo11tiny_1.3.1,stress,1747,0.02,0.03,0.05,21621.62,0
yolo11tiny_1.3.1,stress,1748,0.02,0.02,0.04,23300.79,0
yolo11tiny_1.3.1,stress,1749,0.02,0.02,0.04,26001.72,0
yolo11tiny_1.3.1,stress,1750,0.02,0.02,0.05,21838.35,0
yolo11tiny_1.3.1,stress,1751,0.02,0.04,0.06,16315.34,0
yolo11tiny_1.3.1,stress,1752,0.02,0.03,0.05,21108.18,0
yolo11tiny_1.3.1,stress,1753,0.02,0.02,0.04,22770.74,0
yolo11tiny_1.3.1,stress,1754,0.02,0.02,0.03,29483.74,0
yolo11tiny_1.3.1,stress,1755,0.02,0.02,0.04,24414.66,0
yolo11tiny_1.3.1,stress,1756,0.02,0.02,0.04,25861.85,0
yolo11tiny_1.3.1,stress,1757,0.02,0.03,0.05,21052.63,0
yolo11tiny_1.3.1,stress,1758,0.02,0.02,0.04,22900.59,0
yolo11tiny_1.3.1,stress,1759,0.02,0.02,0.04,23691.63,0
yolo11tiny_1.3.1,stress,1760,0.02,0.03,0.05,21582.89,0
yolo11tiny_1.3.1,stress,1761,0.02,0.02,0.04,27428.82,0
yolo11tiny_1.3.1,stress,1762,0.02,0.03,0.05,21257.6,0
yolo11tiny_1.3.1,stress,1763,0.03,0.2,0.23,4334.48,0
yolo11tiny_1.3.1,stress,1764,0.02,0.03,0.04,22450.72,0
yolo11tiny_1.3.1,stress,1765,0.02,0.02,0.04,24390.24,0
yolo11tiny_1.3.1,stress,1766,0.02,0.03,0.05,19801.98,0
yolo11tiny_1.3.1,stress,1767,0.02,0.03,0.05,21699.51,0
yolo11tiny_1.3.1,stress,1768,0.02,0.02,0.04,23622.23,0
yolo11tiny_1.3.1,stress,1769,0.02,0.03,0.05,21467.06,0
yolo11tiny_1.3.1,stress,1770,0.02,0.03,0.05,21015.91,0
yolo11tiny_1.3.1,stress,1771,0.02,0.02,0.04,22513.9,0
yolo11tiny_1.3.1,stress,1772,0.02,0.03,0.05,20924.44,0
yolo11tiny_1.3.1,stress,1773,0.02,0.02,0.04,24464.83,0
yolo11tiny_1.3.1,stress,1774,0.02,0.02,0.04,22325.42,0
yolo11tiny_1.3.1,stress,1775,0.02,0.04,0.06,16632.02,0
yolo11tiny_1.3.1,stress,1776,0.02,0.02,0.04,23076.57,0
yolo11tiny_1.3.1,stress,1777,0.02,0.03,0.05,19851.12,0
yolo11tiny_1.3.1,stress,1778,0.02,0.02,0.04,22325.91,0
yolo11tiny_1.3.1,stress,1779,0.1,0.03,0.13,7709.57,0
yolo11tiny_1.3.1,stress,1780,0.02,0.02,0.04,22792.02,0
yolo11tiny_1.3.1,stress,1781,0.02,0.02,0.04,22535.21,0
yolo11tiny_1.3.1,stress,1782,0.02,0.02,0.04,23032.45,0
yolo11tiny_1.3.1,stress,1783,0.02,0.03,0.05,22140.55,0
yolo11tiny_1.3.1,stress,1784,0.02,0.02,0.05,21778.43,0
yolo11tiny_1.3.1,stress,1785,0.03,0.05,0.08,12638.23,0
yolo11tiny_1.3.1,stress,1786,0.02,0.02,0.04,22857.14,0
yolo11tiny_1.3.1,stress,1787,0.02,0.02,0.04,25806.45,0
yolo11tiny_1.3.1,stress,1788,0.02,0.03,0.05,21602.0,0
yolo11tiny_1.3.1,stress,1789,0.02,0.03,0.05,22201.99,0
yolo11tiny_1.3.1,stress,1790,0.02,0.02,0.05,22222.22,0
yolo11tiny_1.3.1,stress,1791,0.03,0.03,0.06,16643.37,0
yolo11tiny_1.3.1,stress,1792,0.02,0.03,0.05,21978.02,0
yolo11tiny_1.3.1,stress,1793,0.02,0.03,0.05,19432.95,0
yolo11tiny_1.3.1,stress,1794,0.02,0.03,0.05,21778.43,0
yolo11tiny_1.3.1,stress,1795,0.02,0.03,0.05,20117.49,0
yolo11tiny_1.3.1,stress,1796,0.02,0.02,0.04,22263.78,0
yolo11tiny_1.3.1,stress,1797,0.02,0.02,0.04,24464.83,0
yolo11tiny_1.3.1,stress,1798,0.02,0.02,0.04,23738.87,0
